fix_name,latitude,longitude,type
ASDIW,32.04500555,-92.88379166,FIX
ASE,39.22187833,-106.86823333,AIRPORT
ASEDY,39.89408611,-75.01769722,FIX
ASEHU,36.06204166,-98.420775,FIX
ASEME,35.63191388,-117.64595555,FIX
ASERY,38.47665833,-81.29281666,FIX
ASESE,33.03746111,-87.32043611,FIX
ASESY,30.37495555,-97.53601388,FIX
ASETB,39.26550833,-106.91450555,FIX
ASETC,39.22334722,-106.90370833,FIX
ASETD,39.379725,-106.90898055,FIX
ASETE,39.30433611,-120.23447777,FIX
ASETF,39.41295277,-107.01193333,FIX
ASEVE,39.50105,-95.09421111,FIX
ASEYO,39.10725555,-122.89199166,FIX
ASG,36.17638888,-94.11925,AIRPORT
ASGEW,39.90331388,-75.061275,FIX
ASGOF,38.50868611,-78.78622777,FIX
ASH,42.78241388,-71.51409444,AIRPORT
ASHBO,40.18137222,-112.19588333,FIX
ASHBY,40.31723888,-102.00150833,FIX
ASHEL,35.4287,-78.91335277,FIX
ASHEN,41.48049166,-84.64675,FIX
ASHES,34.08003055,-78.53576111,FIX
ASHEZ,39.38968888,-77.40234722,FIX
ASHGP,39.03208333,-77.93356944,FIX
ASHHR,38.75,-74.837675,FIX
ASHIE,42.10283333,-122.73134166,FIX
ASHIP,41.72785277,-70.18278611,FIX
ASHLE,36.31932222,-97.50775277,FIX
ASHLI,46.31673333,-106.27683055,FIX
ASHLL,38.536975,-104.58046944,FIX
ASHLN,39.25407777,-78.30975277,FIX
ASHLR,40.82358055,-85.81114166,FIX
ASHLY,32.97695555,-80.09661666,FIX
ASHOR,39.24084166,-76.39549444,FIX
ASHRR,30.31793611,-96.50768333,FIX
ASHTO,67.50781666,-149.81885833,FIX
ASHUN,28.515,-91.055,FIX
ASHUR,43.17247777,-84.35333333,FIX
ASHUW,45.86718611,-109.97456388,FIX
ASHWY,41.40536944,-71.78451388,FIX
ASICO,41.11621944,-78.67530555,FIX
ASICU,44.29739722,-120.92478611,FIX
ASIDE,35.28892222,-106.74052222,FIX
ASIGE,44.4403,-88.39515833,FIX
ASIGY,39.71405833,-75.67594722,FIX
ASIIX,40.26973055,-95.37539444,FIX
ASIME,35.66773888,-98.34427777,FIX
ASINE,44.54684444,-68.67931666,FIX
ASIPY,35.96949444,-115.22734166,FIX
ASIRE,41.24554444,-98.97598611,FIX
ASISE,45.74287222,-84.9424,FIX
ASIVO,19.96,-69.6925,FIX
ASIWU,40.62795833,-80.33890555,FIX
ASIXX,48.51560277,-92.62638333,FIX
ASIXY,33.06928333,-117.10171666,FIX
ASIYO,33.26124722,-116.29305555,FIX
ASIZE,38.29423611,-76.42772777,FIX
ASJ,36.29752638,-77.17085277,AIRPORT
ASKED,42.679275,-88.98374722,FIX
ASKEH,28.475075,-82.68583055,FIX
ASKEW,41.592225,-70.37198055,FIX
ASKHR,33.15927222,-67.02785555,FIX
ASKUE,28.50706388,-81.03742222,FIX
ASL,32.52049472,-94.3077725,AIRPORT
ASLEE,61.23566666,-150.31661666,FIX
ASLIW,35.00924444,-78.202825,FIX
ASLLI,41.98892222,-83.54029166,FIX
ASLYA,30.53740277,-100.42369444,FIX
ASLYN,43.67865555,-121.40664166,FIX
ASMEC,40.57894722,-75.11768888,FIX
ASMUC,30.74256944,-83.26045833,FIX
ASMUW,38.54456944,-75.85769166,FIX
ASN,33.56950416,-86.05120138,AIRPORT
ASNAY,37.78462777,-77.49239166,FIX
ASOBE,38.870325,-98.84750833,FIX
ASOBY,41.54718055,-84.12445277,FIX
ASOCI,39.82034722,-75.47678333,FIX
ASOCU,45.50646666,-92.07965,FIX
ASODY,34.67259444,-79.63761666,FIX
ASOKA,40.74205555,-82.529425,FIX
ASOKE,39.5111,-119.76922222,FIX
ASOMY,40.61471111,-75.36800277,FIX
ASOPE,45.36657222,-91.64361111,FIX
ASOQO,34.70783333,-82.78028333,FIX
ASORE,37.80524166,-87.79741111,FIX
ASORT,58.36268055,-135.82089166,FIX
ASOSE,37.71993888,-97.05611944,FIX
ASOVY,59.13882222,-158.56095555,FIX
ASOYA,35.93551388,-103.51785555,FIX
ASPEN,42.81598611,-70.91149722,FIX
ASPER,39.14191388,-77.30024722,FIX
ASPIN,49.65530544,166.25376266,FIX
ASPNN,39.25908333,-106.87798611,FIX
ASPPN,25.87326944,-80.93289444,FIX
ASQEV,42.99637777,-74.61251111,FIX
ASSUM,39.63243611,-85.97531666,FIX
ASSUR,35.53979722,-89.86094722,FIX
AST,46.15797833,-123.87862361,AIRPORT
ASTAH,35.01583888,-106.75156388,FIX
ASTLE,41.07398055,-78.60400833,FIX
ASTLY,39.71416666,-122.05,FIX
ASTNN,39.25,-116.38333333,FIX
ASTOE,44.46540833,-96.63804166,FIX
ASTOR,29.79869444,-81.30169722,FIX
ASTRN,34.05290555,-117.18278055,FIX
ASTRO,28.77743333,-80.80089166,FIX
ASTTN,44.06766666,-113.89116944,FIX
ASUBE,43.26066388,-95.17723333,FIX
ASUBY,41.96059722,-85.55393055,FIX
ASUDE,40.83827777,-86.14080833,FIX
ASUGE,35.89625277,-88.85588611,FIX
ASUKE,36.49806388,-93.17106111,FIX
ASUKY,71.28400833,-156.17071944,FIX
ASUME,35.80500277,-92.79897222,FIX
ASUMY,40.92269444,-79.75283888,FIX
ASUNE,38.18009722,-104.78474444,FIX
ASUPE,44.33556111,-95.73611944,FIX
ASURE,39.84201388,-104.90313888,FIX
ASUSE,40.04679722,-74.97559444,FIX
ASUTA,32.6525,-115.65305555,FIX
ASUTE,39.94416944,-78.27438611,FIX
ASUTY,29.93530555,-97.9615,FIX
ASUVE,44.34510277,-103.28261388,FIX
ASUYO,44.65717222,-90.15539166,FIX
ASUYU,35.27544166,-118.104925,FIX
ASVAY,43.34753055,-71.02936111,FIX
ASVEY,43.6646,-70.27410555,FIX
ASVIW,59.75689722,-155.25338055,FIX
ASVOY,29.86195833,-85.18138333,FIX
ASW,41.27469444,-85.84008333,AIRPORT
ASWIR,37.85594166,-102.70255833,FIX
ASX,46.54852777,-90.91897222,AIRPORT
ASY,46.02315555,-99.35257472,AIRPORT
ASYEB,43.36284166,-95.26755,FIX
ASYLA,41.33189166,-99.00499722,FIX
AT,39.84693708,-84.33492308,NDB
ATA,33.10252777,-94.19502777,AIRPORT
ATAGO,65.97525277,-157.38930833,FIX
ATAKY,42.91598611,-74.00745833,FIX
ATALF,36.39193333,-114.87213055,FIX
ATAME,41.94653611,-78.81806944,FIX
ATANE,40.48958888,-111.9402,FIX
ATAPS,39.03666111,-77.90779166,FIX
ATASY,46.42465277,-123.11370833,FIX
ATAXE,42.16695277,-93.012975,FIX
ATAYI,65.23311944,-167.08536111,FIX
ATBUY,32.39598611,-80.80914722,FIX
ATCAD,42.56686666,-92.33275,FIX
ATCAY,40.35093333,-101.74386111,FIX
ATCHA,30.17376111,-91.89123055,FIX
ATCHY,48.34718333,-106.82589722,FIX
ATCOO,46.57380555,-111.77611388,FIX
ATCOT,39.68759444,-74.95707777,FIX
ATECI,38.749875,-92.59632777,FIX
ATEDE,35.08656388,-94.48503611,FIX
ATEEN,39.71233611,-86.5598,FIX
ATEGE,33.70754166,-112.50725277,FIX
ATELE,55.19740833,-162.69474444,FIX
ATEME,36.8983,-121.58745,FIX
ATEMY,37.38650277,-108.535275,FIX
ATENE,46.23755,-70.25803333,FIX
ATEPY,34.84006388,-78.12445,FIX
ATERS,34.65731388,-91.85815277,FIX
ATETE,42.66025,-102.38381388,FIX
ATETY,43.39154166,-115.92975555,FIX
ATEVE,47.05451666,-122.31454444,FIX
ATEXY,40.788975,-83.96811666,FIX
ATEYA,48.87285277,-104.89063888,FIX
ATFOW,38.48674444,-106.59241111,FIX
ATGEY,40.98906111,-109.31578055,FIX
ATGIY,31.03200555,-103.10249444,FIX
ATHEN,34.46288888,-86.949875,FIX
ATHIS,28.07346111,-97.83881666,FIX
ATHOS,42.24708055,-73.8121,FIX
ATIBY,38.52626666,-78.11470555,FIX
ATIDE,40.34509444,-76.61322222,FIX
ATIFU,43.85819166,-69.38493888,FIX
ATIGO,21.0,150.31666666,FIX
ATIJA,39.869875,-97.65856388,FIX
ATIKE,38.19166944,-79.05015555,FIX
ATILE,40.04954444,-86.71741111,FIX
ATINE,22.64113055,-157.224,FIX
ATIRE,38.45727777,-77.31850277,FIX
ATISE,39.50786388,-87.66490833,FIX
ATIZO,46.25135555,-106.37584166,FIX
ATJEC,42.78683888,-93.83016944,FIX
ATK,70.46711111,-157.43566666,AIRPORT
ATKNN,31.80719722,-106.58396388,FIX
ATKNS,35.86680833,-86.76574166,FIX
ATKSN,67.4208,-150.12990277,FIX
ATL,33.63669961,-84.427864,AIRPORT
ATLAF,34.89160277,-120.76207777,FIX
ATLAS,28.24920277,-80.42349166,FIX
ATLAZ,43.33333333,-78.83333333,FIX
ATLEE,40.12315833,-86.30700277,FIX
ATLES,42.37883333,-96.88376388,FIX
ATLEZ,40.67050277,-111.95495555,FIX
ATLIC,36.91773333,-75.21309166,FIX
ATLSS,29.19284166,-82.10923333,FIX
ATM,60.86777777,-157.39194444,AIRPORT
ATMAW,45.29035277,-96.09246388,FIX
ATNAW,24.55392777,-81.96783888,FIX
ATNUY,42.64986111,-95.56088333,FIX
ATOBE,42.68656111,-89.28207777,FIX
ATOCO,40.39845,-82.46316944,FIX
ATODE,48.63373055,-97.35801388,FIX
ATOGE,31.96834722,-110.76637777,FIX
ATOHU,43.13805,-88.61056111,FIX
ATOKA,34.61127777,-96.46940555,FIX
ATOKE,45.86670555,-117.47814722,FIX
ATOLE,43.91110555,-113.98269166,FIX
ATOMC,35.66803611,-84.17125,FIX
ATOME,47.60756388,-122.363225,FIX
ATOMK,35.95575277,-106.94303611,FIX
ATONE,26.38670555,-80.35657777,FIX
ATOPY,41.08476944,-94.75293888,FIX
ATOQU,29.34824166,-96.46999722,FIX
ATOSE,21.02089166,-157.12478333,FIX
ATOTE,39.07618333,-87.20641666,FIX
ATOVE,36.11742222,-76.95747222,FIX
ATOXE,47.33547222,-117.521575,FIX
ATOXY,41.88886666,-110.56714444,FIX
ATOYE,42.24154166,-83.66793888,FIX
ATOYI,37.503975,-97.62335277,FIX
ATOYO,40.55599166,-97.57097777,FIX
ATPIC,45.41116111,-98.36560555,FIX
ATRAW,45.59613055,-118.44650833,FIX
ATREC,35.61708888,-97.589125,FIX
ATREP,37.85,-96.98333333,FIX
ATRLL,33.90936666,-98.45433333,FIX
ATRLO,42.18108888,-73.40100833,FIX
ATS,32.85194444,-104.46758333,AIRPORT
ATTAD,37.30598333,-99.34059166,FIX
ATTAK,28.61288333,-82.82521666,FIX
ATTAR,42.51011111,-77.42,FIX
ATTEE,41.91285277,-83.66236944,FIX
ATTER,33.69986666,-96.13155,FIX
ATTIC,40.05706944,-89.97995,FIX
ATTIK,28.83444444,-80.60055555,FIX
ATTIL,40.35614166,-87.15734166,FIX
ATTIV,33.62334444,-83.73618611,FIX
ATTIX,42.73884722,-90.63083055,FIX
ATTNN,58.31883055,-134.46988055,FIX
ATTOL,43.64925277,-116.46968333,FIX
ATU,52.83254166,173.17555416,AIRPORT
ATUCA,40.736625,-74.4265,FIX
ATUCU,35.419925,-107.84307222,FIX
ATUDE,34.02168055,-83.85636388,FIX
ATUGI,35.63846666,-71.52675,FIX
ATUKE,41.58330833,-88.20561388,FIX
ATULE,40.03691111,-87.71359722,FIX
ATULY,47.27227777,-122.24447222,FIX
ATUME,36.95379166,-83.05676666,FIX
ATUTE,61.44211666,-158.86255,FIX
ATUXE,42.81915833,-96.18585277,FIX
ATUYE,30.09292777,-93.20845555,FIX
ATUYI,37.34181111,-76.72965833,FIX
ATUYO,34.74448611,-86.94322222,FIX
ATVEW,37.58270555,-96.83697222,FIX
ATVIY,41.51296388,-84.04619722,FIX
ATVUW,44.86858611,-69.07201111,FIX
ATW,44.25809305,-88.51907222,AIRPORT
ATWAN,41.73750833,-73.82063055,FIX
ATWAT,32.62960833,-95.06216388,FIX
ATWEL,38.98833055,-75.47230277,FIX
ATWOO,40.48572777,-81.21368611,FIX
ATWUS,35.23523888,-86.52280555,FIX
ATY,44.91397222,-97.15472222,AIRPORT
ATYEB,65.80726666,-153.72634166,FIX
ATYIP,30.21164166,-84.478075,FIX
ATZOS,38.10775277,-98.34510833,FIX
AU,44.41091938,-69.86066622,NDB
AUBBY,47.31462777,-111.09526388,FIX
AUBIE,32.51005833,-85.438375,FIX
AUBIN,43.86000277,-70.40216666,FIX
AUBRA,41.01939444,-98.31448055,FIX
AUBRN,47.36178888,-122.14598333,FIX
AUBRY,35.8642,-83.59105833,FIX
AUBUR,39.51090277,-89.75052222,FIX
AUDDI,34.53715,-99.13871666,FIX
AUDIA,34.248975,-123.09026666,FIX
AUDIE,41.44794444,-90.44844722,FIX
AUDII,36.20214166,-78.81007222,FIX
AUDIL,42.87187222,-76.443075,FIX
AUDIO,38.945925,-121.04805555,FIX
AUDNU,38.52483055,-76.90428055,FIX
AUDOR,32.748725,-96.81433055,FIX
AUDRE,41.81334166,-88.11629166,FIX
AUDRY,38.17061944,-86.09142222,FIX
AUERR,47.37232222,-111.43641111,FIX
AUG,44.32068694,-69.79730861,AIRPORT
AUGER,44.29876666,-90.134825,FIX
AUGEY,59.46971111,-152.88872222,FIX
AUGHT,31.14475555,-92.13743888,FIX
AUGIE,38.24676666,-93.735975,FIX
AUGIN,36.94006666,-121.94596388,FIX
AUGST,38.70438888,-90.75635,FIX
AUGUR,31.20820555,-97.42973055,FIX
AUGUS,38.31540833,-87.25221111,FIX
AUH,40.89413888,-97.99455555,AIRPORT
AUK,62.68305555,-164.72219444,AIRPORT
AULNR,41.36535555,-96.0851,FIX
AUM,43.66263888,-92.93291666,AIRPORT
AUMOP,45.50811944,-122.78894722,FIX
AUN,38.95481972,-121.08172916,AIRPORT
AUNTI,24.72138888,-155.26305555,FIX
AUNTS,41.78341111,-110.55168888,FIX
AUNTY,32.61985833,-95.23966666,FIX
AUO,32.61511111,-85.434,AIRPORT
AUR,30.19852061,-93.4206403,NDB
AURAL,36.736525,-98.67050555,FIX
AUREL,40.45956944,-83.23365277,FIX
AUREY,42.27956666,-76.04136666,FIX
AUS,30.19452722,-97.66987611,AIRPORT
AUSEN,38.3214,-78.9204,FIX
AUSSE,30.31440277,-86.20156111,FIX
AUSTE,34.05658055,-97.12109722,FIX
AUSTI,25.23487777,-80.44048333,FIX
AUSTJ,41.834425,-86.19124166,FIX
AUSTN,42.13121666,-85.52854722,FIX
AUSTS,28.22802777,-97.14816944,FIX
AUTIM,40.75489722,-105.51153611,FIX
AUTMN,34.61153055,-90.62826388,FIX
AUTOS,43.67990833,-91.49563888,FIX
AUTRY,34.26813888,-97.068775,FIX
AUTTO,42.57615,-82.33366944,FIX
AUTTR,61.00439722,-151.12269722,FIX
AUTUM,42.550325,-71.59232222,FIX
AUUDD,35.30899444,-80.97463055,FIX
AUW,44.92628452,-89.62700175,AIRPORT
AUXFL,34.95545,-106.58726111,FIX
AVABE,42.94792777,-91.04385833,FIX
AVACA,40.01389722,-80.94958333,FIX
AVACE,40.41171111,-85.62066388,FIX
AVACI,48.36580277,-106.38420555,FIX
AVADE,35.05920555,-90.00658055,FIX
AVADY,38.20851111,-78.15455,FIX
AVAGE,44.15066666,-123.15956944,FIX
AVAIL,39.67324166,-86.71064444,FIX
AVALE,46.73402222,-85.13332222,FIX
AVALO,39.28181111,-74.51409722,FIX
AVAME,43.58143611,-98.03190277,FIX
AVANS,34.93435277,-110.45860277,FIX
AVANT,36.58461388,-95.99509722,FIX
AVAPE,42.43515277,-90.74590833,FIX
AVARE,33.13356666,-115.74671111,FIX
AVARR,36.79865,-92.39316666,FIX
AVAST,41.92230555,-64.87930555,FIX
AVATR,34.04518888,-116.88798611,FIX
AVATY,40.47692222,-95.64910555,FIX
AVAVE,44.56455,-124.05791111,FIX
AVAXE,46.08934444,-96.03133333,FIX
AVAYA,26.13743055,-97.67914722,FIX
AVAYO,39.31930833,-75.32478333,FIX
AVAYU,39.98732777,-75.58537222,FIX
AVBAF,44.77482222,-92.99629722,FIX
AVBAY,38.55640833,-86.38116388,FIX
AVBUW,34.37337777,-78.51518055,FIX
AVC,36.68827777,-78.05447222,AIRPORT
AVCAT,41.26372222,-72.18476388,FIX
AVCOB,40.56202777,-86.26244444,FIX
AVCOF,26.17406111,-81.71578611,FIX
AVDIH,48.10959166,-114.46405555,FIX
AVDUW,28.45998888,-99.75064166,FIX
AVEBE,35.21968055,-82.44516666,FIX
AVEGE,32.61890555,-80.05955555,FIX
AVELE,43.24531388,-91.64952222,FIX
AVELY,70.48063611,-157.17610555,FIX
AVEME,32.44838333,-99.86102222,FIX
AVENE,40.61176666,-89.42074166,FIX
AVENS,44.37537777,-103.63725833,FIX
AVENT,33.69214722,-112.03609166,FIX
AVERE,40.33104166,-80.05732222,FIX
AVERL,42.33209444,-83.63485555,FIX
AVERR,61.47827777,-149.83132777,FIX
AVERS,37.07918888,-114.03208888,FIX
AVERY,36.35159166,-85.44465555,FIX
AVETE,40.60628888,-74.93423055,FIX
AVEXE,45.85761111,-84.856525,FIX
AVEYU,65.35923611,-165.89057777,FIX
AVFAL,40.764575,-95.86429166,FIX
AVFAX,40.94929444,-84.36155833,FIX
AVIBE,32.89348888,-95.02760555,FIX
AVIBI,29.69343888,-98.39795,FIX
AVIDE,39.52270833,-84.73827222,FIX
AVIEW,38.84828333,-85.07278611,FIX
AVIGE,38.34960555,-95.25159444,FIX
AVIGY,34.01458333,-81.77862777,FIX
AVIJY,37.93793611,-91.87263611,FIX
AVIKY,28.23666666,-177.27972222,FIX
AVILA,35.14636388,-120.66045,FIX
AVILN,59.70267222,-157.09346111,FIX
AVIME,35.26878888,-82.62170833,FIX
AVINE,47.98091111,-96.83254722,FIX
AVION,24.86456111,-79.82891666,FIX
AVIPE,43.20383888,-112.35286111,FIX
AVITE,38.62002777,-90.69446944,FIX
AVIVE,28.12185277,-80.63244444,FIX
AVIXY,44.24826111,-83.91410277,FIX
AVIYE,41.91078888,-84.36288333,FIX
AVJUB,41.65443055,-74.74747777,FIX
AVK,36.77357672,-98.6711663,AIRPORT
AVKOW,32.59295277,-87.662375,FIX
AVL,35.43611305,-82.5420475,AIRPORT
AVMAW,44.16251666,-69.47755555,FIX
AVNAC,59.83491666,-162.30085277,FIX
AVNEW,39.51903888,-104.42222222,FIX
AVNEY,23.89548055,-73.94986388,FIX
AVO,27.59129988,-81.52896683,AIRPORT
AVOBE,41.25225277,-81.55888055,FIX
AVOCI,40.17415555,-76.17648333,FIX
AVODE,40.43963055,-79.94723611,FIX
AVOFY,41.18120555,-84.30047222,FIX
AVOIL,43.90761944,-69.80675,FIX
AVOLE,38.93844166,-77.12683055,FIX
AVOLS,33.35179444,-118.24183888,FIX
AVOME,32.17643055,-110.7222,FIX
AVONA,33.44223333,-112.32565,FIX
AVONE,33.32000555,-116.03183611,FIX
AVONN,41.63591666,-71.20726388,FIX
AVONS,33.26833888,-91.25305833,FIX
AVONY,39.66931944,-107.10305277,FIX
AVOPE,27.43947222,-97.95121666,FIX
AVORE,33.28858611,-94.99403055,FIX
AVOVE,36.05669444,-97.37798333,FIX
AVOXE,40.45943333,-84.807725,FIX
AVOXI,26.50030555,-76.68773611,FIX
AVOXY,62.41717222,-159.77029722,FIX
AVOYO,39.931475,-77.70345555,FIX
AVP,41.33847222,-75.72338888,AIRPORT
AVPEW,41.48333333,-95.68333333,FIX
AVPEY,38.96543611,-120.94934166,FIX
AVPOW,66.8611,-145.48941666,FIX
AVPUT,65.03333333,-60.0,FIX
AVQ,32.40955555,-111.21838888,AIRPORT
AVREE,29.41541111,-98.57613888,FIX
AVROY,41.57751944,-85.17244166,FIX
AVRRY,33.75204166,-115.57071111,FIX
AVSAC,36.80572222,-120.68651388,FIX
AVSEW,33.558875,-83.23435833,FIX
AVSIW,40.50755833,-91.50053611,FIX
AVUBA,63.18305555,-167.8295,FIX
AVUBE,43.79483611,-111.81123055,FIX
AVUKE,40.04532222,-74.20786666,FIX
AVULE,33.43329444,-100.28064444,FIX
AVUME,43.00193611,-88.78936944,FIX
AVUNE,46.36371944,-105.78946111,FIX
AVURE,62.14576388,-159.82974444,FIX
AVUSE,40.00547777,-83.12257222,FIX
AVUTE,35.671775,-77.28121944,FIX
AVUTI,57.46666666,-58.0,FIX
AVUVE,37.76671388,-91.75430833,FIX
AVUXE,39.14047222,-108.81527222,FIX
AVUYA,31.59528611,-95.80588888,FIX
AVUYU,40.80911944,-97.97232777,FIX
AVVLA,35.83447222,-78.45869166,FIX
AVVOS,29.71035,-95.20662222,FIX
AVVUH,55.02780555,-162.29711111,FIX
AVVUV,43.572225,-116.24903888,FIX
AVVVS,40.03550555,-104.76754444,FIX
AVVYY,39.388825,-119.90343611,FIX
AVWAK,60.64613611,-165.333425,FIX
AVWOH,40.454225,-91.347325,FIX
AVX,33.40499722,-118.41576944,AIRPORT
AVYUM,30.48644166,-89.165125,FIX
AW,48.07611997,-122.15391163,NDB
AWAAY,30.075525,-95.24345277,FIX
AWACC,39.66640555,-106.74452777,FIX
AWACO,69.98860833,-148.83219444,FIX
AWAGE,30.35022222,-87.701025,FIX
AWAHI,21.10531666,-155.55583333,FIX
AWAIT,43.99868888,-102.64429166,FIX
AWAKA,64.79565833,-157.26458055,FIX
AWALI,37.62869444,-120.55271111,FIX
AWALT,30.69750555,-98.047425,FIX
AWALU,48.08389444,-92.94697777,FIX
AWAMY,67.83891111,-163.32101111,FIX
AWANA,36.42962777,-97.92313888,FIX
AWAQE,37.08067222,-93.46654444,FIX
AWAQY,32.820975,-99.73672222,FIX
AWARE,40.52221388,-75.03728055,FIX
AWASH,35.27651111,-106.98759166,FIX
AWAVO,43.62219722,-84.79937222,FIX
AWAZE,36.16388888,-119.29583333,FIX
AWBAN,44.12248333,-120.857575,FIX
AWBIR,32.61886944,-100.29425,FIX
AWCEX,41.77225555,-94.43441388,FIX
AWDAD,30.1165,-90.9521,FIX
AWECU,41.14243055,-91.98233055,FIX
AWEGA,39.61384166,-120.02529444,FIX
AWELU,33.89803888,-86.246075,FIX
AWENU,42.51236111,-94.30785555,FIX
AWG,41.27569444,-91.67608333,AIRPORT
AWGIM,42.59041388,-94.08148333,FIX
AWGUS,35.32831111,-79.16667222,FIX
AWHAT,39.79160555,-106.67568888,FIX
AWHOG,34.78031111,-92.34295277,FIX
AWHOV,38.45328888,-97.66331944,FIX
AWI,70.638,-159.99475,AIRPORT
AWIFI,40.74792222,-91.35502222,FIX
AWIJE,35.54511388,-94.56058333,FIX
AWIJU,9.38443888,167.45674166,FIX
AWINN,39.63901666,-75.85143055,FIX
AWINY,28.28167777,-80.79272777,FIX
AWIPI,44.75643055,-74.98806944,FIX
AWIRO,66.66431388,-144.83704444,FIX
AWIRU,40.57028055,-91.300525,FIX
AWISA,40.17607777,-75.28054722,FIX
AWIZO,35.93261388,-111.78094166,FIX
AWK,19.28249444,166.63665,AIRPORT
AWKEB,40.80855833,-74.13732777,FIX
AWLAR,32.63905833,-95.04534166,FIX
AWLEE,37.96443611,-85.67548888,FIX
AWLIN,41.55624444,-71.99915833,FIX
AWLIV,36.05985833,-96.80293611,FIX
AWM,35.13505555,-90.23444444,AIRPORT
AWMOM,41.409725,-95.05019722,FIX
AWNED,31.05686388,-82.24011944,FIX
AWNEV,40.94658055,-81.692125,FIX
AWNIN,38.101375,-117.10420277,FIX
AWNUL,41.80158888,-97.52033055,FIX
AWO,48.16075,-122.15902777,AIRPORT
AWOKA,40.98559166,-85.18132777,FIX
AWOKI,35.88737777,-83.904025,FIX
AWOLF,32.36785,-95.99688611,FIX
AWOLU,33.00208611,-98.11960277,FIX
AWOMY,59.89606944,-154.31848333,FIX
AWONE,39.01628055,-104.685375,FIX
AWONI,31.85575,-82.61957777,FIX
AWOSE,41.39786388,-82.92087222,FIX
AWOSO,41.83533888,-83.52626388,FIX
AWOTA,27.41509722,-80.594575,FIX
AWOYI,40.85606666,-85.56640833,FIX
AWOYO,46.08449166,-116.49049722,FIX
AWOYU,43.44848333,-85.49996111,FIX
AWPAN,41.27156944,-94.39243888,FIX
AWPUN,33.60852777,-79.27995555,FIX
AWRAW,39.57368333,-108.35377222,FIX
AWRES,34.36963055,-103.34045,FIX
AWRUY,42.20269166,-78.315975,FIX
AWRYT,34.70008611,-81.24777777,FIX
AWSOF,42.22703055,-84.67939444,FIX
AWSOM,33.02708055,-67.34119444,FIX
AWSON,34.48032222,-83.98429166,FIX
AWSTN,29.58189166,-95.53034444,FIX
AWSUM,41.52215,-86.57315277,FIX
AWUCO,38.3055,-107.83861111,FIX
AWUDE,39.600425,-107.27705277,FIX
AWUNA,47.86208055,-93.71619166,FIX
AWXAV,58.09333055,-157.02385833,FIX
AWXIL,39.47558888,-107.97424722,FIX
AWYAT,35.03920277,-81.61256388,FIX
AWYIR,40.90951666,-76.90927777,FIX
AWZAC,28.10104444,-80.74935555,FIX
AXA,43.07779777,-94.27177388,AIRPORT
AXABE,46.98935,-109.95951944,FIX
AXADE,34.04045833,-83.75141666,FIX
AXAGE,30.65975555,-89.59631111,FIX
AXAHY,33.60491666,-83.12116388,FIX
AXAJI,40.2476,-76.90354166,FIX
AXALE,34.50678055,-92.51617777,FIX
AXALY,40.251025,-102.35358333,FIX
AXAME,36.72942777,-121.85444166,FIX
AXARY,32.23058611,-107.416225,FIX
AXASE,38.10381388,-75.33008055,FIX
AXAWU,41.40024444,-83.92782777,FIX
AXAXE,46.60455555,-100.93408611,FIX
AXC,39.73752147,-88.8564315,VORTAC
AXCED,41.50401666,-95.29021111,FIX
AXCUK,40.87044722,-91.12478888,FIX
AXCUP,70.03926944,-147.50620833,FIX
AXEDE,34.65509166,-82.93660555,FIX
AXEJA,31.04232222,-87.95043888,FIX
AXELE,31.985,-141.92333333,FIX
AXELL,40.70774166,-74.10401944,FIX
AXENE,34.76285,-99.27963055,FIX
AXEPE,32.07650555,-104.53318888,FIX
AXESE,31.96853055,-111.11596111,FIX
AXETE,35.10813333,-97.58990555,FIX
AXEWO,33.71310555,-81.21006388,FIX
AXEXO,25.324825,-94.58574722,FIX
AXEZE,43.30460555,-95.78073055,FIX
AXEZI,31.34061944,-84.97251666,FIX
AXFAL,39.53192222,-107.41308611,FIX
AXFIC,39.75728055,-89.42946388,FIX
AXGEX,37.65566944,-111.08682222,FIX
AXH,29.50613888,-95.47691666,AIRPORT
AXHEC,40.40309166,-122.32170833,FIX
AXIAL,40.33634444,-107.558125,FIX
AXIBY,42.645075,-106.54884444,FIX
AXIDE,12.52055555,146.99638888,FIX
AXILE,35.14634722,-78.68549722,FIX
AXINE,26.31354166,-97.64770555,FIX
AXING,37.87275555,-120.93383055,FIX
AXIOM,42.94875,-87.707525,FIX
AXION,46.77532222,-117.00854166,FIX
AXIPE,36.70688611,-105.60868888,FIX
AXITE,42.649175,-71.56441944,FIX
AXIWU,36.40521666,-95.88586111,FIX
AXJAB,34.54106666,-79.14399166,FIX
AXJED,37.27555,-80.45579444,FIX
AXLED,45.20248888,-113.86608611,FIX
AXLES,47.47058611,-112.95194166,FIX
AXMAN,48.43003333,-100.09908611,FIX
AXMEB,28.12673333,-81.32260277,FIX
AXMIH,42.74315,-92.06050833,FIX
AXMIX,33.58169444,-90.98208888,FIX
AXMUL,37.57151388,-122.25719722,FIX
AXN,45.86630555,-95.39466666,AIRPORT
AXNAP,37.604575,-81.54538611,FIX
AXNUP,32.79889444,-81.32001666,FIX
AXOBE,46.64344166,-112.22504722,FIX
AXOBU,42.94430722,-82.3950875,FIX
AXODE,41.783375,-96.62838888,FIX
AXONE,35.03191666,-118.86146388,FIX
AXOPE,28.60222222,-81.18300277,FIX
AXOSE,31.88703333,-84.94928611,FIX
AXOTY,33.80388888,-84.36375,FIX
